Date,Open
2016-12-28,29.379999
2016-12-29,29.112499
2016-12-30,29.1625
2017-01-03,28.950001
2017-01-04,28.9625
2017-01-05,28.98
2017-01-06,29.195
2017-01-09,29.487499
2017-01-10,29.692499
2017-01-11,29.684999
2017-01-12,29.725
2017-01-13,29.7775
2017-01-17,29.584999
2017-01-18,30.0
2017-01-19,29.85
2017-01-20,30.112499
2017-01-23,30.0
2017-01-24,29.887501
2017-01-25,30.105
2017-01-26,30.4175
2017-01-27,30.535
2017-01-30,30.2325
2017-01-31,30.2875
2017-02-01,31.7575
2017-02-02,31.995001
2017-02-03,32.077499
2017-02-06,32.282501
2017-02-07,32.634998
2017-02-08,32.837502
2017-02-09,32.912498
2017-02-10,33.115002
2017-02-13,33.27
2017-02-14,33.3675
2017-02-15,33.880001
2017-02-16,33.9175
2017-02-17,33.775002
2017-02-21,34.057499
2017-02-22,34.107498
2017-02-23,34.345001
2017-02-24,33.977501
2017-02-27,34.285
2017-02-28,34.27
2017-03-01,34.4725
2017-03-02,35.0
2017-03-03,34.695
2017-03-06,34.842499
2017-03-07,34.764999
2017-03-08,34.737499
2017-03-09,34.685001
2017-03-10,34.8125
2017-03-13,34.712502
2017-03-14,34.825001
2017-03-15,34.852501
2017-03-16,35.18
2017-03-17,35.25
2017-03-20,35.099998
2017-03-21,35.5275
2017-03-22,34.962502
2017-03-23,35.314999
2017-03-24,35.375
2017-03-27,34.8475
2017-03-28,35.227501
2017-03-29,35.919998
2017-03-30,36.047501
2017-03-31,35.93
2017-04-03,35.927502
2017-04-04,35.8125
2017-04-05,36.055
2017-04-06,36.072498
2017-04-07,35.932499
2017-04-10,35.900002
2017-04-11,35.735001
2017-04-12,35.400002
2017-04-13,35.477501
2017-04-17,35.369999
2017-04-18,35.352501
2017-04-19,35.470001
2017-04-20,35.305
2017-04-21,35.610001
2017-04-24,35.875
2017-04-25,35.977501
2017-04-26,36.1175
2017-04-27,35.98
2017-04-28,36.022499
2017-05-01,36.275002
2017-05-02,36.884998
2017-05-03,36.397499
2017-05-04,36.630001
2017-05-05,36.689999
2017-05-08,37.2575
2017-05-09,38.467499
2017-05-10,38.407501
2017-05-11,38.112499
2017-05-12,38.674999
2017-05-15,39.002499
2017-05-16,38.985001
2017-05-17,38.400002
2017-05-18,37.817501
2017-05-19,38.345001
2017-05-22,38.5
2017-05-23,38.724998
2017-05-24,38.459999
2017-05-25,38.432499
2017-05-26,38.5
2017-05-30,38.355
2017-05-31,38.4925
2017-06-01,38.2925
2017-06-02,38.395
2017-06-05,38.584999
2017-06-06,38.474998
2017-06-07,38.755001
2017-06-08,38.8125
2017-06-09,38.797501
2017-06-12,36.435001
2017-06-13,36.790001
2017-06-14,36.875
2017-06-15,35.830002
2017-06-16,35.945
2017-06-19,35.915001
2017-06-20,36.717499
2017-06-21,36.380001
2017-06-22,36.442501
2017-06-23,36.282501
2017-06-26,36.7925
2017-06-27,36.252499
2017-06-28,36.122501
2017-06-29,36.177502
2017-06-30,36.112499
2017-07-03,36.220001
2017-07-05,35.922501
2017-07-06,35.755001
2017-07-07,35.724998
2017-07-10,36.0275
2017-07-11,36.182499
2017-07-12,36.467499
2017-07-13,36.375
2017-07-14,36.9925
2017-07-17,37.205002
2017-07-18,37.299999
2017-07-19,37.619999
2017-07-20,37.875
2017-07-21,37.497501
2017-07-24,37.645
2017-07-25,37.950001
2017-07-26,38.337502
2017-07-27,38.4375
2017-07-28,37.4725
2017-07-31,37.474998
2017-08-01,37.275002
2017-08-02,39.82
2017-08-03,39.262501
2017-08-04,39.017502
2017-08-07,39.264999
2017-08-08,39.650002
2017-08-09,39.814999
2017-08-10,39.974998
2017-08-11,39.150002
2017-08-14,39.830002
2017-08-15,40.165001
2017-08-16,40.485001
2017-08-17,40.130001
2017-08-18,39.465
2017-08-21,39.375
2017-08-22,39.557499
2017-08-23,39.767502
2017-08-24,40.107498
2017-08-25,39.912498
2017-08-28,40.035
2017-08-29,40.025002
2017-08-30,40.950001
2017-08-31,40.91
2017-09-01,41.200001
2017-09-05,40.9375
2017-09-06,40.677502
2017-09-07,40.522499
2017-09-08,40.215
2017-09-11,40.125
